title,episodes,country,premiere_year,final_year,seasons,Original Channel,technique,final_year_filled,run_years,era,title_clean,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,year_diff,rating_norm,seasons_norm,votes_norm,success_score,is_successful,toy_products,avg_stars,total_reviews,bought_last_month,match_reliable,has_merch,imdb_norm,merch_norm,reviews_norm,franchise_score,is_franchise,netflix_popularity,netflix_vote_avg,netflix_vote_count,netflix_duration,on_netflix
Mega Babies,38,Coproduction,1999.0,2001.0,2.0,"Teletoon, Fox Family",Traditional,2001.0,2.0,Modern (97-09),mega babies,tt0348512,tvSeries,Mega Babies,Mega Babies,0.0,1999.0,2000.0,30.0,"Adventure,Animation,Comedy",2.6,1162.0,0.0,0.1518987341772152,0.03125,0.0016631261583515,0.0721127752104739,0,0.0,,,0.0,,0,0.1518987341772152,0.0,0.0,0.030379746835443,0,0.0,,,,0
Fetch the Vet,26,United Kingdom,1999.0,1999.0,2.0,ITV,Stop Motion,1999.0,0.0,Modern (97-09),fetch the vet,tt4576714,tvSeries,Fetch the Vet,Fetch the Vet,0.0,2000.0,2001.0,,Animation,7.5,29.0,1.0,0.7721518987341771,0.03125,3.026486076722864e-05,0.3198058257088627,0,0.0,,,0.0,,0,0.7721518987341771,0.0,0.0,0.1544303797468354,0,0.0,,,,0
The Snoopy Show,19,United States,2021.0,,2.0,Apple TV+,Traditional,2023.0,2.0,Streaming Era (2010+),the snoopy show,tt13206602,tvSeries,The Snoopy Show,The Snoopy Show,0.0,2021.0,2023.0,,"Action,Adventure,Animation",8.1,1009.0,0.0,0.8481012658227846,0.03125,0.0014426250299045,0.35053866258659,1,0.0,,,0.0,,0,0.8481012658227846,0.0,0.0,0.1696202531645569,1,67.649,7.7,149.0,1 Seasons,1
The Spectacular Spider-Man,26,United States,2008.0,2009.0,2.0,The CW,Traditional,2009.0,1.0,Modern (97-09),the spectacular spider-man,tt0976192,tvSeries,The Spectacular Spider-Man,The Spectacular Spider-Man,0.0,2008.0,2009.0,23.0,"Action,Adventure,Animation",8.4,23018.0,0.0,0.8860759493670886,0.03125,0.0331616402978062,0.373658289821287,1,0.0,,,0.0,,0,0.8860759493670886,0.0,0.0,0.1772151898734177,1,0.0,,,,0
Action Man,26,Canada,2000.0,2000.0,2.0,Fox Kids,CGI,2000.0,0.0,Modern (97-09),action man,tt0250133,tvSeries,Action Man,Action Man,0.0,2000.0,2002.0,30.0,"Action,Animation,Sport",6.3,457.0,0.0,0.6202531645569619,0.03125,0.0006470915468802,0.2592005387095049,0,2.0,4.35,41.0,0.0,True,1,0.6202531645569619,0.0,0.0003548186098033,0.1241393375638432,0,0.0,,,,0
Free Willy,13,Coproduction,1994.0,1994.0,2.0,ABC,Traditional,1994.0,0.0,Golden Age (85-96),free willy,tt0179569,tvSeries,Free Willy,Free Willy,0.0,1994.0,1995.0,,"Adventure,Animation,Drama",5.0,181.0,0.0,0.4556962025316455,0.03125,0.0002493248053681,0.1932783122140002,0,0.0,,,0.0,,0,0.4556962025316455,0.0,0.0,0.0911392405063291,0,0.0,,,,0
Magi-Nation,52,Coproduction,2007.0,2010.0,2.0,Kids' WB,Traditional,2010.0,3.0,Modern (97-09),magi-nation,tt1001475,tvSeries,Magi-Nation,Magi-Nation,0.0,2007.0,,22.0,"Action,Adventure,Animation",6.6,203.0,0.0,0.6582278481012657,0.03125,0.0002810308499814,0.2742988969530016,0,0.0,,,0.0,,0,0.6582278481012657,0.0,0.0,0.1316455696202531,0,0.0,,,,0
Marvin the Tap-Dancing Horse,26,Coproduction,2000.0,2002.0,2.0,"Teletoon, PBS Kids",Flash,2002.0,2.0,Modern (97-09),marvin the tap-dancing horse,tt0294143,tvSeries,Marvin the Tap-Dancing Horse,Marvin the Tap-Dancing Horse,0.0,2000.0,2002.0,30.0,"Adventure,Animation,Family",6.4,148.0,0.0,0.6329113924050632,0.03125,0.0002017657384481,0.2641524983966373,0,0.0,,,0.0,,0,0.6329113924050632,0.0,0.0,0.1265822784810126,0,0.0,,,,0
Mary Shelley's Frankenhole,20,United States,2010.0,2012.0,2.0,Adult Swim,Stop Motion,2012.0,2.0,Streaming Era (2010+),mary shelley's frankenhole,tt1535715,tvSeries,Mary Shelley's Frankenhole,Mary Shelley's Frankenhole,0.0,2010.0,2017.0,15.0,"Animation,Comedy,Horror",7.1,1088.0,0.0,0.721518987341772,0.03125,0.0015564785537431,0.2999342145751446,0,0.0,,,0.0,,0,0.721518987341772,0.0,0.0,0.1443037974683544,0,18.365,7.0,11.0,1 Seasons,1
Fillmore!,26,United States,2002.0,2008.0,2.0,ABC Kids,Traditional,2008.0,6.0,Modern (97-09),fillmore!,tt0337761,tvSeries,Fillmore!,Fillmore!,0.0,2002.0,2004.0,30.0,"Action,Adventure,Animation",7.6,3355.0,0.0,0.7848101265822783,0.03125,0.0048236423327578,0.3260674612161008,1,0.0,,,0.0,,0,0.7848101265822783,0.0,0.0,0.1569620253164556,0,0.0,,,,0
Filly Funtasia,26,Coproduction,2019.0,2020.0,2.0,"Frisbee, iQiyi",CGI,2020.0,1.0,Streaming Era (2010+),filly funtasia,tt5096624,tvSeries,Filly Funtasia,Filly Funtasia,0.0,2019.0,,30.0,"Adventure,Animation,Comedy",5.6,56.0,0.0,0.5316455696202531,0.03125,6.917682461080831e-05,0.2236130220542539,0,0.0,,,0.0,,0,0.5316455696202531,0.0,0.0,0.1063291139240506,0,0.0,,,,0
"FloopaLoo, Where Are You?",104,France,2011.0,2014.0,2.0,"Canal+ Family (France), Télétoon+ (France), France 5, Zouzous (France), Pakapaka (Argentina)",Flash,2014.0,3.0,Streaming Era (2010+),"floopaloo, where are you?",tt5116278,tvSeries,"Floopaloo, Where Are You?","Flapacha, Où Es-Tu?",0.0,2011.0,,,"Animation,Comedy,Family",7.9,84.0,0.0,0.8227848101265822,0.03125,0.0001095299723004,0.340078806543708,1,0.0,,,0.0,,0,0.8227848101265822,0.0,0.0,0.1645569620253164,1,0.0,,,,0
Flying Rhino Junior High,26,Coproduction,1998.0,2000.0,2.0,"CBS, Teletoon",Traditional,2000.0,2.0,Modern (97-09),flying rhino junior high,tt0218766,tvSeries,Flying Rhino Junior High,Flying Rhino Junior High,0.0,1998.0,2000.0,25.0,"Action,Adventure,Animation",6.4,184.0,0.0,0.6329113924050632,0.03125,0.0002536483569062,0.2641654690512518,0,0.0,,,0.0,,0,0.6329113924050632,0.0,0.0,0.1265822784810126,0,0.0,,,,0
Sheriff Callie's Wild West,52,Coproduction,2014.0,2017.0,2.0,Disney Junior,CGI,2017.0,3.0,Streaming Era (2010+),sheriff callie's wild west,tt2769458,tvSeries,Sheriff Callie's Wild West,Sheriff Callie's Wild West,0.0,2013.0,2017.0,25.0,"Action,Adventure,Animation",6.2,929.0,1.0,0.6075949367088607,0.03125,0.0013273303222198,0.2543073072640992,0,0.0,,,0.0,,0,0.6075949367088607,0.0,0.0,0.1215189873417721,0,93.847,5.7,11.0,1 Seasons,1
Walter Melon,52,Coproduction,1998.0,1998.0,2.0,Fox Kids,Traditional,1998.0,0.0,Modern (97-09),walter melon,tt0283817,tvSeries,Walter Melon,Walter Melon,0.0,1997.0,1999.0,26.0,"Adventure,Animation,Comedy",6.4,550.0,1.0,0.6329113924050632,0.03125,0.0007811216445637,0.2642973373731662,0,0.0,,,0.0,,0,0.6329113924050632,0.0,0.0,0.1265822784810126,0,0.0,,,,0
The Kids from Room 402,52,Coproduction,1999.0,2000.0,2.0,"Teletoon, Fox Family Channel",Traditional,2000.0,1.0,Modern (97-09),the kids from room 402,tt0242210,tvSeries,The Kids from Room 402,The Kids from Room 402,0.0,2000.0,2001.0,23.0,"Animation,Comedy,Family",8.2,3473.0,1.0,0.8607594936708859,0.03125,0.0049937020265927,0.3564897229750025,1,0.0,,,0.0,,0,0.8607594936708859,0.0,0.0,0.1721518987341772,1,0.0,,,,0
3Below: Tales of Arcadia,26,United States,2018.0,2019.0,2.0,Netflix,CGI,2019.0,1.0,Streaming Era (2010+),3below: tales of arcadia,tt7736544,tvSeries,3Below: Tales of Arcadia,3Below: Tales of Arcadia,0.0,2018.0,2019.0,24.0,"Action,Adventure,Animation",7.6,8389.0,0.0,0.7848101265822783,0.03125,0.0120785618138163,0.3278811910863654,1,0.0,,,0.0,,0,0.7848101265822783,0.0,0.0,0.1569620253164556,0,53.528,7.4,120.0,1 Seasons,1
3rd & Bird,51,Coproduction,2008.0,2008.0,2.0,CBeebies,Flash,2008.0,0.0,Modern (97-09),3rd & bird,tt1601975,tvSeries,3rd & Bird,3rd & Bird,0.0,2008.0,2012.0,10.0,"Animation,Family",7.7,78.0,0.0,0.7974683544303797,0.03125,0.000100882869224,0.3299500624894579,1,0.0,,,0.0,,0,0.7974683544303797,0.0,0.0,0.1594936708860759,1,0.0,,,,0
44 Cats,104,Italy,2018.0,2021.0,2.0,"Rai Yoyo (Italy), Nick.Jr (Italy), Discovery Kids (Latin American)",CGI,2021.0,3.0,Streaming Era (2010+),44 cats,tt9699148,tvSeries,44 Cats,44 Gatti,0.0,2018.0,,13.0,"Adventure,Animation,Comedy",5.8,392.0,0.0,0.5569620253164557,0.03125,0.0005534145968864,0.2338606637758039,0,0.0,,,0.0,,0,0.5569620253164557,0.0,0.0,0.1113924050632911,0,97.028,7.2,10.0,1 Seasons,1
64 Zoo Lane,52,Coproduction,1999.0,2003.0,2.0,"It's Itsy Bitsy Time, Noggin, Universal Kids",Traditional,2003.0,4.0,Modern (97-09),64 zoo lane,tt1817311,tvSeries,64 Zoo Lane,64 Zoo Lane,0.0,1999.0,2013.0,11.0,"Animation,Family,Short",6.4,1145.0,0.0,0.6329113924050632,0.03125,0.0016386260329685,0.2645117134702674,0,0.0,,,0.0,,0,0.6329113924050632,0.0,0.0,0.1265822784810126,0,0.0,,,,0
The Shivering Truth,12,United States,2018.0,2020.0,2.0,Adult Swim,Stop-motion,2020.0,2.0,Streaming Era (2010+),the shivering truth,tt6905458,tvSeries,The Shivering Truth,The Shivering Truth,0.0,2018.0,2020.0,11.0,"Animation,Comedy,Fantasy",8.1,3398.0,0.0,0.8481012658227846,0.03125,0.0048856132381383,0.3513994096386484,1,0.0,,,0.0,,0,0.8481012658227846,0.0,0.0,0.1696202531645569,1,23.674,7.4,46.0,1 Seasons,1
The Real Adventures of Jonny Quest,52,United States,1996.0,1997.0,2.0,Cartoon Network,Traditional,1997.0,1.0,Golden Age (85-96),the real adventures of jonny quest,tt0115226,tvSeries,The Real Adventures of Jonny Quest,The Real Adventures of Jonny Quest,0.0,1996.0,1997.0,21.0,"Action,Adventure,Animation",7.7,2949.0,0.0,0.7974683544303797,0.03125,0.004238521691258,0.3309844721949664,1,0.0,,,0.0,,0,0.7974683544303797,0.0,0.0,0.1594936708860759,1,0.0,,,,0
100% Wolf: Legend of the Moonstone,26,Australia,2020.0,,2.0,ABC Me,CGI,2023.0,3.0,Streaming Era (2010+),100% wolf: legend of the moonstone,tt13814356,tvSeries,100% Wolf: Legend of the Moonstone,100% Wolf: Legend of the Moonstone,0.0,2020.0,2021.0,22.0,"Action,Adventure,Animation",5.3,222.0,0.0,0.4936708860759493,0.03125,0.0003084133430565,0.2084829577661438,0,0.0,,,0.0,,0,0.4936708860759493,0.0,0.0,0.0987341772151898,0,0.0,,,,0
The Savage Dragon,26,Coproduction,1995.0,1996.0,2.0,USA Network,Traditional,1996.0,1.0,Golden Age (85-96),the savage dragon,tt0236923,tvSeries,The Savage Dragon,The Savage Dragon,0.0,1995.0,1996.0,22.0,"Action,Adventure,Animation",6.5,215.0,0.0,0.6455696202531644,0.03125,0.0002983250561341,0.2692399293652993,0,0.0,,,0.0,,0,0.6455696202531644,0.0,0.0,0.1291139240506329,0,0.0,,,,0
101 Dalmatians: The Series,65,United States,1997.0,1998.0,2.0,"ABC, Syndication",Traditional,1998.0,1.0,Modern (97-09),101 dalmatians: the series,tt0144700,tvSeries,101 Dalmatians: The Series,101 Dalmatians: The Series,0.0,1997.0,1998.0,30.0,"Adventure,Animation,Comedy",6.1,2228.0,0.0,0.5949367088607593,0.03125,0.0031994281382498,0.2497120405788662,0,0.0,,,0.0,,0,0.5949367088607593,0.0,0.0,0.1189873417721518,0,0.0,,,,0
2 Stupid Dogs,26,United States,1993.0,1995.0,2.0,"TBS, Syndication",Traditional,1995.0,2.0,Golden Age (85-96),2 stupid dogs,tt0105928,tvSeries,2 Stupid Dogs,2 Stupid Dogs,0.0,1993.0,1995.0,22.0,"Animation,Comedy,Family",7.1,4926.0,0.0,0.721518987341772,0.03125,0.0070877421549157,0.3013170304754377,0,0.0,,,0.0,,0,0.721518987341772,0.0,0.0,0.1443037974683544,0,0.0,,,,0
Nerds and Monsters,40,Canada,2014.0,2016.0,2.0,YTV,Flash,2016.0,2.0,Streaming Era (2010+),nerds and monsters,tt2587744,tvSeries,Nerds and Monsters,Nerds and Monsters,0.0,2013.0,,30.0,"Adventure,Animation,Comedy",4.8,114.0,1.0,0.430379746835443,0.03125,0.0001527654876822,0.1831275901060977,0,0.0,,,0.0,,0,0.430379746835443,0.0,0.0,0.0860759493670886,0,0.0,,,,0
Lupo Alberto,104,Italy,1997.0,2002.0,2.0,"Rai 1, Rai 2, Rai 3, Rai Gulp",Traditional,2002.0,5.0,Modern (97-09),lupo alberto,tt0344680,tvSeries,Lupo Alberto,Lupo Alberto,0.0,1998.0,,30.0,"Animation,Comedy",6.7,75.0,1.0,0.670886075949367,0.03125,9.655931768591992e-05,0.2793160702091682,0,0.0,,,0.0,,0,0.670886075949367,0.0,0.0,0.1341772151898734,0,0.0,,,,0
Valt the Wonder Deer,104,Coproduction,2016.0,,2.0,Tencent Video,Flash,2023.0,7.0,Streaming Era (2010+),valt the wonder deer,tt6436772,tvSeries,Valt the Wonder Deer,Valt the Wonder Deer,0.0,2017.0,2023.0,13.0,Animation,8.3,44.0,1.0,0.8734177215189872,0.03125,5.188261845810624e-05,0.3603175592622094,1,0.0,,,0.0,,0,0.8734177215189872,0.0,0.0,0.1746835443037974,1,0.0,,,,0
The Cramp Twins,53,Coproduction,2002.0,2006.0,2.0,"FoxBox/4Kids TV, Cartoon Network",Traditional,2006.0,4.0,Modern (97-09),the cramp twins,tt0299278,tvSeries,The Cramp Twins,The Cramp Twins,0.0,2001.0,2005.0,30.0,"Animation,Comedy,Family",6.1,3748.0,1.0,0.5949367088607593,0.03125,0.0053900275842588,0.2502596904403684,0,0.0,,,0.0,,0,0.5949367088607593,0.0,0.0,0.1189873417721518,0,0.0,,,,0
Little Ellen,20,United States,2021.0,,2.0,Cartoonito / HBO Max,Flash,2023.0,2.0,Streaming Era (2010+),little ellen,tt10473710,tvSeries,Little Ellen,Little Ellen,0.0,2021.0,2022.0,11.0,"Adventure,Animation,Comedy",1.8,582.0,0.0,0.050632911392405,0.03125,0.0008272395276375,0.0313974744388714,0,0.0,,,0.0,,0,0.050632911392405,0.0,0.0,0.010126582278481,0,0.0,,,,0
Llama Llama,25,United States,2018.0,2019.0,2.0,Netflix,Flash,2019.0,1.0,Streaming Era (2010+),llama llama,tt4781350,tvSeries,Llama Llama,Llama Llama,0.0,2018.0,2019.0,24.0,"Adventure,Animation,Family",6.4,340.0,0.0,0.6329113924050632,0.03125,0.0004784730368914,0.2642216752212481,0,4.0,3.47,0.0,500.0,True,1,0.6329113924050632,0.0102986611740473,0.0,0.1322465421267387,0,70.236,6.5,8.0,1 Seasons,1
LoliRock,52,France,2014.0,2014.0,2.0,France 4,Flash/Traditional,2014.0,0.0,Streaming Era (2010+),lolirock,tt4506998,tvSeries,LoliRock,LoliRock,0.0,2014.0,2023.0,22.0,"Action,Adventure,Animation",7.6,901.0,0.0,0.7848101265822783,0.03125,0.0012869771745302,0.3251832949265439,1,0.0,,,0.0,,0,0.7848101265822783,0.0,0.0,0.1569620253164556,0,38.25,8.789,38.0,1 Seasons,1
Wunschpunsch,52,Coproduction,2000.0,2002.0,2.0,TF1,Traditional,2002.0,2.0,Modern (97-09),wunschpunsch,tt0362384,tvSeries,Wunschpunsch,Wunschpunsch,0.0,2000.0,2002.0,30.0,"Adventure,Animation,Comedy",7.4,1497.0,0.0,0.7594936708860759,0.03125,0.0021459227467811,0.3152714490411256,0,0.0,,,0.0,,0,0.7594936708860759,0.0,0.0,0.1518987341772152,0,0.0,,,,0
X-DuckX,78,France,2001.0,2006.0,2.0,France 3,Traditional,2006.0,5.0,Modern (97-09),x-duckx,tt0482151,tvSeries,X-DuckX,X-DuckX,0.0,2001.0,2006.0,7.0,"Action,Animation",6.4,109.0,0.0,0.6329113924050632,0.03125,0.0001455595684519,0.2641384468541382,0,0.0,,,0.0,,0,0.6329113924050632,0.0,0.0,0.1265822784810126,0,0.0,,,,0
Franklin and Friends,25,Canada,2011.0,2013.0,2.0,"Treehouse TV (Canada), Mediacorp (Singapore), Discovery Kids (Latin American)",CGI,2013.0,2.0,Streaming Era (2010+),franklin and friends,tt2125149,tvSeries,Franklin and Friends,Franklin and Friends,0.0,2011.0,2016.0,,"Animation,Drama,Family",5.0,187.0,0.0,0.4556962025316455,0.03125,0.0002579719084444,0.1932804739897693,0,0.0,,,0.0,,0,0.4556962025316455,0.0,0.0,0.0911392405063291,0,39.61,3.6,6.0,1 Seasons,1
Freakazoid!,24,United States,1995.0,1997.0,2.0,Kids' WB,Traditional,1997.0,2.0,Golden Age (85-96),freakazoid!,tt0111970,tvSeries,Freakazoid!,Freakazoid!,0.0,1995.0,1997.0,30.0,"Action,Adventure,Animation",7.5,9110.0,0.0,0.7721518987341771,0.03125,0.0131176553668245,0.323077673335377,1,0.0,,,0.0,,0,0.7721518987341771,0.0,0.0,0.1544303797468354,0,0.0,,,,0
The Misfortune of Being Ned,20,United States,2013.0,2014.0,2.0,YouTube,Flash,2014.0,1.0,Streaming Era (2010+),the misfortune of being ned,tt10627608,tvSeries,The Misfortune of Being Ned,The Misfortune of Being Ned,0.0,2013.0,2014.0,1.0,"Animation,Comedy",7.6,14.0,0.0,0.7848101265822783,0.03125,8.647103076351039e-06,0.3248637124086804,1,0.0,,,0.0,,0,0.7848101265822783,0.0,0.0,0.1569620253164556,0,0.0,,,,0
Let's Go Luna!,43,Coproduction,2018.0,,2.0,"PBS Kids (United States), TVOKids (Canada), Knowledge Kids (Canada), Nat Geo Kids (Latin American)",Flash,2023.0,5.0,Streaming Era (2010+),let's go luna!,tt7200884,tvSeries,Let's Go Luna!,Let's Go Luna!,0.0,2018.0,2022.0,30.0,"Animation,Comedy,Family",7.5,259.0,0.0,0.7721518987341771,0.03125,0.0003617371453606,0.319888693780011,0,1.0,4.9,0.0,0.0,True,1,0.7721518987341771,0.0,0.0,0.1544303797468354,0,94.457,7.7,3.0,1 Seasons,1
Lilo & Stitch: The Series,65,United States,2003.0,2006.0,2.0,Disney Channel,Traditional,2006.0,3.0,Modern (97-09),lilo & stitch: the series,tt0364774,tvSeries,Lilo & Stitch: The Series,Lilo & Stitch: The Series,0.0,2003.0,2006.0,22.0,"Action,Adventure,Animation",6.8,13228.0,0.0,0.6835443037974682,0.03125,0.0190524504448934,0.2891183341302106,0,0.0,,,0.0,,0,0.6835443037974682,0.0,0.0,0.1367088607594936,0,0.0,,,,0
Lily's Driftwood Bay,100,Ireland,2014.0,2017.0,2.0,Nick Jr.,Flash,2017.0,3.0,Streaming Era (2010+),lily's driftwood bay,tt2196584,tvSeries,Lily's Driftwood Bay,Lily's Driftwood Bay,0.0,2014.0,,,"Animation,Family",7.8,93.0,0.0,0.8101265822784809,0.03125,0.0001225006269149,0.3350187580681211,1,0.0,,,0.0,,0,0.8101265822784809,0.0,0.0,0.1620253164556961,1,94.142,7.0,1.0,1 Seasons,1
Little Charmers,57,Canada,2015.0,2017.0,2.0,"Treehouse TV, Nick Jr.",CGI,2017.0,2.0,Streaming Era (2010+),little charmers,tt3523560,tvSeries,Little Charmers,Little Charmers,0.0,2015.0,2018.0,22.0,"Action,Adventure,Animation",5.5,193.0,0.0,0.5189873417721519,0.03125,0.0002666190115208,0.2185990914617409,0,0.0,,,0.0,,0,0.5189873417721519,0.0,0.0,0.1037974683544303,0,0.0,,,,0
G.I. Joe Extreme,26,United States,1995.0,1997.0,2.0,Syndication,Traditional,1997.0,2.0,Golden Age (85-96),g.i. joe extreme,tt0115183,tvSeries,G.I. Joe Extreme,G.I. Joe Extreme,0.0,1995.0,1997.0,,"Action,Animation",5.1,197.0,0.0,0.4683544303797468,0.03125,0.000272383746905,0.198347368088625,0,0.0,,,0.0,,0,0.4683544303797468,0.0,0.0,0.0936708860759493,0,0.0,,,,0
Yoho Ahoy,39,United Kingdom,2000.0,2001.0,2.0,CBeebies,Traditional,2001.0,1.0,Modern (97-09),yoho ahoy,tt0290383,tvSeries,Yoho Ahoy,Yoho Ahoy,0.0,2000.0,2001.0,5.0,"Animation,Family",8.3,56.0,0.0,0.8734177215189872,0.03125,6.917682461080831e-05,0.3603218828137476,1,0.0,,,0.0,,0,0.8734177215189872,0.0,0.0,0.1746835443037974,1,0.0,,,,0
1001 Nights,52,Canada,2011.0,2012.0,2.0,Teletoon,Flash,2012.0,1.0,Streaming Era (2010+),1001 nights,tt1748326,tvSeries,1001 Nights,1001 Nights,0.0,2010.0,2013.0,11.0,"Animation,Family,Fantasy",7.8,106.0,1.0,0.8101265822784809,0.03125,0.0001412360169137,0.3350234419156208,1,0.0,,,0.0,,0,0.8101265822784809,0.0,0.0,0.1620253164556961,1,0.0,,,,0
Sea Princesses,104,Coproduction,2007.0,2010.0,2.0,Discovery Kids,Flash,2010.0,3.0,Modern (97-09),sea princesses,tt1291095,tvSeries,Sea Princesses,Sea Princesses,0.0,2008.0,,12.0,"Adventure,Animation,Comedy",5.6,148.0,1.0,0.5316455696202531,0.03125,0.0002017657384481,0.2236461692827133,0,0.0,,,0.0,,0,0.5316455696202531,0.0,0.0,0.1063291139240506,0,0.0,,,,0
The Oblongs,13,United States,2001.0,2002.0,2.0,Adult Swim,Traditional,2002.0,1.0,Modern (97-09),the oblongs,tt0219446,tvSeries,The Oblongs,The Oblongs...,0.0,2001.0,2002.0,284.0,"Animation,Comedy,Sci-Fi",7.1,10213.0,0.0,0.721518987341772,0.03125,0.014707281149027,0.3032219152239655,0,0.0,,,0.0,,0,0.721518987341772,0.0,0.0,0.1443037974683544,0,0.0,,,,0
The Owl House,40,United States,2020.0,,2.0,Disney Channel,Traditional,2023.0,3.0,Streaming Era (2010+),the owl house,tt8050756,tvSeries,The Owl House,The Owl House,0.0,2020.0,2023.0,22.0,"Action,Adventure,Animation",8.6,25510.0,0.0,0.911392405063291,0.03125,0.036753070442184,0.3846827296358624,1,2.0,4.65,30.0,200.0,True,1,0.911392405063291,0.0041194644696189,0.0002596233730268,0.1846090923142053,1,198.964,8.7,1643.0,1 Seasons,1
The Pink Panther,60,United States,1993.0,1995.0,2.0,Syndication,Traditional,1995.0,2.0,Golden Age (85-96),the pink panther,tt0108895,tvSeries,The Pink Panther,The Pink Panther,0.0,1993.0,1996.0,30.0,"Adventure,Animation,Comedy",6.9,2050.0,0.0,0.6962025316455696,0.03125,0.0029428974136514,0.2901542370116406,0,0.0,,,0.0,,0,0.6962025316455696,0.0,0.0,0.1392405063291139,0,0.0,,,,0
The Pirates of Dark Water,21,United States,1991.0,1993.0,2.0,"Syndication, ABC",Traditional,1993.0,2.0,Golden Age (85-96),the pirates of dark water,tt0101169,tvSeries,The Pirates of Dark Water,The Pirates of Dark Water,0.0,1991.0,1993.0,30.0,"Action,Adventure,Animation",8.2,3193.0,0.0,0.8607594936708859,0.03125,0.0045901705496963,0.3563888401057784,1,0.0,,,0.0,,0,0.8607594936708859,0.0,0.0,0.1721518987341772,1,0.0,,,,0
Albie,26,United Kingdom,2001.0,2001.0,2.0,CITV,Traditional,2001.0,0.0,Modern (97-09),albie,tt6869042,tvSeries,Albie,Albie,0.0,2000.0,2004.0,10.0,Animation,6.8,28.0,1.0,0.6835443037974682,0.03125,2.882367692117013e-05,0.2843624274382176,0,0.0,,,0.0,,0,0.6835443037974682,0.0,0.0,0.1367088607594936,0,0.0,,,,0
Alien TV,26,Coproduction,2020.0,2021.0,2.0,"Netflix, 9Go!",CGI/Live action,2021.0,1.0,Streaming Era (2010+),alien tv,tt12765530,tvSeries,Alien TV,Alien TV,0.0,2019.0,2021.0,,"Animation,Comedy,Family",6.5,435.0,1.0,0.6455696202531644,0.03125,0.0006153855022669,0.2693191944768325,0,1.0,4.8,0.0,100.0,False,1,0.6455696202531644,0.0020597322348094,0.0,0.1302467767797781,0,0.0,,,,0
The Proud Family,53,United States,2001.0,2005.0,2.0,Disney Channel,Traditional,2005.0,4.0,Modern (97-09),the proud family,tt0293737,tvSeries,The Proud Family,The Proud Family,0.0,2001.0,2005.0,30.0,"Animation,Comedy,Family",6.6,9030.0,0.0,0.6582278481012657,0.03125,0.0130023606591398,0.2774792294052912,0,0.0,,,0.0,,0,0.6582278481012657,0.0,0.0,0.1316455696202531,0,0.0,,,,0
Bert and Ernie's Great Adventures,52,Coproduction,2007.0,2011.0,2.0,PBS Kids,Stop Motion,2011.0,4.0,Modern (97-09),bert and ernie's great adventures,tt7565504,tvSeries,Bert and Ernie's Great Adventures,Bert and Ernie's Great Adventures,0.0,2006.0,2013.0,5.0,Animation,8.3,59.0,1.0,0.8734177215189872,0.03125,7.350037614898383e-05,0.3603229637016321,1,0.0,,,0.0,,0,0.8734177215189872,0.0,0.0,0.1746835443037974,1,0.0,,,,0
My Big Big Friend,52,Coproduction,2010.0,2013.0,2.0,"Discovery Kids, Treehouse TV",Flash,2013.0,3.0,Streaming Era (2010+),my big big friend,tt1413677,tvSeries,My Big Big Friend,Meu Amigãozão,0.0,2011.0,2014.0,11.0,"Adventure,Animation,Comedy",7.3,301.0,1.0,0.7468354430379746,0.03125,0.0004222668668951,0.3097772439319136,0,0.0,,,0.0,,0,0.7468354430379746,0.0,0.0,0.1493670886075949,0,0.0,,,,0
Tigtone,20,United States,2019.0,2020.0,2.0,Adult Swim,Flash,2020.0,1.0,Streaming Era (2010+),tigtone,tt8413062,tvSeries,Tigtone,Tigtone,0.0,2018.0,2020.0,,"Action,Adventure,Animation",7.2,706.0,1.0,0.7341772151898733,0.03125,0.0010059463245488,0.3048598726570865,0,0.0,,,0.0,,0,0.7341772151898733,0.0,0.0,0.1468354430379746,0,0.0,,,,0
Black Dynamite,20,United States,2012.0,2015.0,2.0,Adult Swim,Flash,2015.0,3.0,Streaming Era (2010+),black dynamite,tt1608383,tvSeries,Black Dynamite,Black Dynamite,0.0,2011.0,2015.0,22.0,"Action,Adventure,Animation",8.1,5331.0,1.0,0.8481012658227846,0.03125,0.0076714216125694,0.3520958617322562,1,0.0,,,0.0,,0,0.8481012658227846,0.0,0.0,0.1696202531645569,1,64.982,7.5,53.0,1 Seasons,1
Lalaloopsy,52,United States,2013.0,2014.0,2.0,"Nickelodeon, Nick Jr.",Flash,2014.0,1.0,Streaming Era (2010+),lalaloopsy,tt2827502,tvSeries,Lalaloopsy,Lalaloopsy,0.0,2013.0,2015.0,,"Adventure,Animation,Family",5.1,191.0,0.0,0.4683544303797468,0.03125,0.0002637366438287,0.1983452063128559,0,0.0,,,0.0,,0,0.4683544303797468,0.0,0.0,0.0936708860759493,0,0.0,,,,0
